,허가번호,경도,위도,"주파수 대역
(MHz)",구분
134971,322014110023247,126.8557,127.175308,2600,기지국
134972,322014110027950,126.859942,127.175308,2600,기지국
134984,322014110066977,126.860772,127.175308,2600,기지국
135018,322016110014278,126.853594,127.175308,2600,기지국
135021,322016110036045,126.861861,127.175308,2600,기지국
135022,322016110036051,126.853264,127.175308,2600,기지국
135023,322016110041457,126.853669,127.175308,2600,기지국
135024,322016110041459,126.861772,127.175308,2600,기지국
135025,322016110041535,126.859761,127.175308,2600,기지국
135026,322016110041963,126.860178,127.175308,2600,기지국
135027,322016110042922,126.85985,127.175308,2600,기지국
135028,322016110044284,126.863089,127.175308,2600,기지국
135029,322016110044774,126.863089,127.175308,2600,기지국
135030,322016110050269,126.857086,127.175308,2600,기지국
135031,322016110054200,126.854169,127.175308,2600,기지국
135032,322016110054207,126.855478,127.175308,2600,기지국
135033,322016110054209,126.863272,127.175308,2600,기지국
135050,322017110010758,126.862144,127.175308,2600,기지국
135051,322017110011147,126.860178,127.175308,2600,기지국
135053,322017110038954,126.862144,127.175308,2600,기지국
135054,322017110053597,126.858358,127.175308,2600,기지국
135058,322018110038293,126.860056,127.175308,2600,기지국
135062,322018110046378,126.855736,127.175308,2600,기지국
135063,322018110046379,126.855736,127.175308,2600,기지국
135138,322022110023918,126.859281,127.175308,2600,기지국
135150,322023110036807,126.853264,127.175308,2600,기지국
135249,322014110019277,126.855792,127.175308,2600,기지국
135250,322014110023246,126.852578,127.175308,2600,기지국
135251,322014110027941,126.8577,127.175308,2600,기지국
135252,322014110027942,126.851278,127.175308,2600,기지국
135253,322014110027943,126.853764,127.175308,2600,기지국
135254,322014110027945,126.860722,127.175308,2600,기지국
135255,322014110027946,126.860722,127.175308,2600,기지국
135256,322014110027947,126.858025,127.175308,2600,기지국
135257,322014110029401,126.859092,127.175308,2600,기지국
135258,322014110029413,126.8556,127.175308,2600,기지국
135259,322014110047586,126.856367,127.175308,2600,기지국
135288,322015110054065,126.855658,127.175308,2600,기지국
135307,322016110011144,126.855364,127.175308,2600,기지국
135315,322016110024501,126.855039,127.175308,2600,기지국
135317,322016110030714,126.858383,127.175308,2600,기지국
135318,322016110034633,126.857678,127.175308,2600,기지국
135319,322016110034634,126.856378,127.175308,2600,기지국
135320,322016110034874,126.855083,127.175308,2600,기지국
135321,322016110034875,126.851253,127.175308,2600,기지국
135322,322016110034878,126.859239,127.175308,2600,기지국
135323,322016110034881,126.859239,127.175308,2600,기지국
135324,322016110034882,126.859239,127.175308,2600,기지국
135325,322016110034883,126.860722,127.175308,2600,기지국
135326,322016110036035,126.853761,127.175308,2600,기지국
135327,322016110036036,126.853767,127.175308,2600,기지국
135329,322016110041446,126.855792,127.175308,2600,기지국
135330,322016110041447,126.860492,127.175308,2600,기지국
135331,322016110041448,126.860492,127.175308,2600,기지국
135332,322016110041455,126.855853,127.175308,2600,기지국
135333,322016110041521,126.860722,127.175308,2600,기지국
135334,322016110041536,126.852578,127.175308,2600,기지국
135353,322016110082272,126.855522,127.175308,2600,기지국
135354,322016110082273,126.855522,127.175308,2600,기지국
135362,322017110004926,126.852036,127.175308,2600,기지국
135363,322017110004927,126.852036,127.175308,2600,기지국
135370,322017110052993,126.851817,127.175308,2600,기지국
135376,322018110014027,126.855511,127.175308,2600,기지국
135382,322018110016979,126.851961,127.175308,2600,기지국
135383,322018110016988,126.853583,127.175308,2600,기지국
135386,322018110020630,126.857239,127.175308,2600,기지국
135387,322018110020651,126.859092,127.175308,2600,기지국
135395,322018110030358,126.859092,127.175308,2600,기지국
135396,322018110030359,126.859092,127.175308,2600,기지국
135397,322018110030360,126.859092,127.175308,2600,기지국
135398,322018110035376,126.859092,127.175308,2600,기지국
135399,322018110035377,126.859092,127.175308,2600,기지국
135413,322018110050384,126.856581,127.175308,2600,기지국
135414,322018110050386,126.856814,127.175308,2600,기지국
135420,322018110059894,126.858431,127.175308,2600,기지국
135422,322018110062935,126.859092,127.175308,2600,기지국
135485,322019110086121,126.859092,127.175308,2600,기지국
135536,322021110018799,126.859092,127.175308,2600,기지국
135537,322021110018800,126.859092,127.175308,2600,기지국
135560,322022110065365,126.853369,127.175308,2600,기지국
135572,322023110012475,126.856556,127.175308,2600,기지국
135590,322023110024914,126.859092,127.175308,2600,기지국
135605,322024110000430,126.854417,127.175308,2600,기지국
135616,322024110022877,126.855522,127.175308,2600,기지국
135624,322025110000134,126.856314,127.175308,2600,기지국
136559,322014110015192,126.927158,127.175308,2600,기지국
136560,322014110015193,126.926536,127.175308,2600,기지국
136561,322014110015811,126.927992,127.175308,2600,기지국
136562,322014110015812,126.923903,127.175308,2600,기지국
136563,322014110015830,126.923569,127.175308,2600,기지국
136564,322014110016145,126.923089,127.175308,2600,기지국
136565,322014110019319,126.921533,127.175308,2600,기지국
136567,322014110022252,126.920833,127.175308,2600,기지국
136568,322014110022254,126.921822,127.175308,2600,기지국
136569,322014110023782,126.921433,127.175308,2600,기지국
136570,322014110023785,126.923381,127.175308,2600,기지국
136589,322014110069032,126.925547,127.175308,2600,기지국
136608,322015110033541,126.921331,127.175308,2600,기지국
136619,322015110057617,126.926125,127.175308,2600,기지국
136620,322015110057618,126.924325,127.175308,2600,기지국
136621,322015110057620,126.920978,127.175308,2600,기지국
136622,322015110057621,126.923383,127.175308,2600,기지국
136623,322015110057635,126.926914,127.175308,2600,기지국
136624,322015110058061,126.926153,127.175308,2600,기지국
136625,322015110058063,126.923389,127.175308,2600,기지국
136640,322015110072029,126.92395,127.175308,2600,기지국
136649,322016110012952,126.926133,127.175308,2600,기지국
136656,322016110025646,126.92465,127.175308,2600,기지국
136657,322016110034587,126.923192,127.175308,2600,기지국
136658,322016110034807,126.926239,127.175308,2600,기지국
136659,322016110041643,126.927981,127.175308,2600,기지국
136660,322016110045420,126.926125,127.175308,2600,기지국
136661,322016110045768,126.921531,127.175308,2600,기지국
136662,322016110045784,126.920833,127.175308,2600,기지국
136663,322016110045785,126.921433,127.175308,2600,기지국
136666,322016110047433,126.920058,127.175308,2600,기지국
136667,322016110048765,126.923569,127.175308,2600,기지국
136668,322016110048767,126.926442,127.175308,2600,기지국
136669,322016110048773,126.923469,127.175308,2600,기지국
136674,322016110059945,126.925158,127.175308,2600,기지국
136683,322016110072681,126.923556,127.175308,2600,기지국
136691,322016110081970,126.923383,127.175308,2600,기지국
136693,322016110084464,126.921192,127.175308,2600,기지국
136694,322016110084605,126.923089,127.175308,2600,기지국
136695,322016110086114,126.925644,127.175308,2600,기지국
136696,322016110086116,126.926897,127.175308,2600,기지국
136710,322017110026133,126.921622,127.175308,2600,기지국
136714,322017110035738,126.92615,127.175308,2600,기지국
136726,322018110037558,126.923442,127.175308,2600,기지국
136728,322018110041277,126.926175,127.175308,2600,기지국
136729,322018110043886,126.925147,127.175308,2600,기지국
136730,322018110043887,126.922944,127.175308,2600,기지국
136731,322018110043888,126.922939,127.175308,2600,기지국
136732,322018110045588,126.9235,127.175308,2600,기지국
136733,322018110045611,126.920978,127.175308,2600,기지국
136746,322018110047305,126.927992,127.175308,2600,기지국
136748,322018110050556,126.927464,127.175308,2600,기지국
136769,322018110061033,126.920156,127.175308,2600,기지국
136770,322018110061034,126.920444,127.175308,2600,기지국
136771,322018110061035,126.920144,127.175308,2600,기지국
136772,322018110061037,126.920142,127.175308,2600,기지국
136773,322018110061038,126.920142,127.175308,2600,기지국
136808,322019110009702,126.927383,127.175308,2600,기지국
136809,322019110009703,126.927383,127.175308,2600,기지국
136920,322020110017985,126.925336,127.175308,2600,기지국
136950,322020110064245,126.928161,127.175308,2600,기지국
136963,322021110030651,126.921331,127.175308,2600,기지국
137006,322024110009501,126.921617,127.175308,2600,기지국
137012,322025110002622,126.928822,127.175308,2600,기지국
137023,322025110012776,126.920156,127.175308,2600,기지국
137024,322025110012782,126.928822,127.175308,2600,기지국
137427,322014110017102,126.833811,127.175308,2600,기지국
137428,322014110017104,126.829339,127.175308,2600,기지국
137429,322014110017115,126.832103,127.175308,2600,기지국
137430,322014110021290,126.8294,127.175308,2600,기지국
137431,322014110021422,126.831044,127.175308,2600,기지국
137432,322014110021423,126.830792,127.175308,2600,기지국
137433,322014110024474,126.830836,127.175308,2600,기지국
137434,322014110027334,126.834672,127.175308,2600,기지국
137441,322014110066971,126.835328,127.175308,2600,기지국
137442,322014110066972,126.836472,127.175308,2600,기지국
137447,322015110030649,126.835328,127.175308,2600,기지국
137476,322016110025749,126.828097,127.175308,2600,기지국
137481,322016110035021,126.829367,127.175308,2600,기지국
137482,322016110035040,126.833789,127.175308,2600,기지국
137483,322016110036064,126.832181,127.175308,2600,기지국
137484,322016110036212,126.836942,127.175308,2600,기지국
137485,322016110041451,126.834672,127.175308,2600,기지국
137486,322016110041456,126.83085,127.175308,2600,기지국
137487,322016110042920,126.829692,127.175308,2600,기지국
137488,322016110054236,126.834683,127.175308,2600,기지국
137497,322016110081576,126.829353,127.175308,2600,기지국
137498,322016110081665,126.83085,127.175308,2600,기지국
137499,322016110082265,126.830792,127.175308,2600,기지국
137500,322016110082266,126.830792,127.175308,2600,기지국
137501,322016110084359,126.836942,127.175308,2600,기지국
137502,322016110084389,126.828069,127.175308,2600,기지국
137504,322017110033047,126.834683,127.175308,2600,기지국
137505,322017110033048,126.833147,127.175308,2600,기지국
137506,322017110034658,126.836942,127.175308,2600,기지국
137510,322018110006496,126.834683,127.175308,2600,기지국
137511,322018110019047,126.833936,127.175308,2600,기지국
137517,322018110023657,126.833953,127.175308,2600,기지국
137518,322018110023665,126.834678,127.175308,2600,기지국
137519,322018110023668,126.830936,127.175308,2600,기지국
137520,322018110025756,126.829403,127.175308,2600,기지국
137521,322018110029814,126.836942,127.175308,2600,기지국
137522,322018110033554,126.825953,127.175308,2600,기지국
137529,322018110068887,126.831217,127.175308,2600,기지국
137552,322019110043695,126.830317,127.175308,2600,기지국
137556,322019110083003,126.837097,127.175308,2600,기지국
137610,322023110008565,126.83085,127.175308,2600,기지국
137635,322024110022886,126.833589,127.175308,2600,기지국
137638,322024110025639,126.8296,127.175308,2600,기지국
138672,322018110037905,126.826417,127.175308,2600,기지국
138775,322019110083021,126.822197,127.175308,2600,기지국
138776,322019110083022,126.822567,127.175308,2600,기지국
138777,322019110083023,126.821819,127.175308,2600,기지국
138778,322019110083024,126.826061,127.175308,2600,기지국
138779,322019110083025,126.826583,127.175308,2600,기지국
138824,322020110014670,126.825525,127.175308,2600,기지국
138825,322020110014671,126.826989,127.175308,2600,기지국
138826,322020110014672,126.825408,127.175308,2600,기지국
138834,322020110031934,126.823356,127.175308,2600,기지국
138836,322020110031936,126.825994,127.175308,2600,기지국
138838,322020110031938,126.826122,127.175308,2600,기지국
138840,322020110031940,126.826333,127.175308,2600,기지국
138842,322020110031942,126.824753,127.175308,2600,기지국
138844,322020110031944,126.823603,127.175308,2600,기지국
138846,322020110031946,126.824017,127.175308,2600,기지국
138848,322020110031948,126.824975,127.175308,2600,기지국
138850,322020110031950,126.824828,127.175308,2600,기지국
138926,322022110052988,126.824483,127.175308,2600,기지국
140646,322014110010289,126.902917,127.175308,2600,기지국
140647,322014110016307,126.905586,127.175308,2600,기지국
